fastId	X	Y
5573	-6502.492	-1700.982
5574	-6537.710	-1697.862
5575	-6754.883	-1678.632
5576	-6784.230	-1676.035
5577	-6813.577	-1673.437
5578	-6842.926	-1670.840
5579	-6872.272	-1668.244
5580	-6901.620	-1665.649
5581	-6930.966	-1663.053
5582	-6960.313	-1660.458
5583	-6989.659	-1657.862
5584	-7019.006	-1655.269
5585	-7048.353	-1652.674
5586	-7077.698	-1650.080
5587	-7107.045	-1647.485
5588	-7136.390	-1644.892
5589	-7165.737	-1642.297
5590	-7195.083	-1639.704
5591	-7224.427	-1637.091
5592	-7129.802	-1603.791
5593	-7103.497	-1606.116
5594	-7077.190	-1608.441
5595	-7048.681	-1610.961
5596	-7020.172	-1613.483
5597	-6991.663	-1616.003
5598	-6963.154	-1618.524
5599	-6934.645	-1621.045
5600	-6906.136	-1623.566
5601	-6877.539	-1625.092
5602	-6849.030	-1627.615
5603	-6820.519	-1630.137
5604	-6792.010	-1632.660
5605	-6766.531	-1634.914
5606	-6741.052	-1637.169
5607	-6530.338	-1656.834
5608	-6494.061	-1660.050
5609	-6457.783	-1663.265
5610	-6421.505	-1666.481
5611	-6385.228	-1669.698
5612	-6349.627	-1672.856
5613	-6313.764	-1676.037
5614	-6277.484	-1679.256
5615	-6241.203	-1682.475
5616	-6204.922	-1685.696
5617	-6168.642	-1688.918
5618	-5879.611	-1714.597
5619	-5845.495	-1717.630
5620	-5811.379	-1720.663
5621	-5777.263	-1723.696
5622	-5743.149	-1726.730
5623	-5709.034	-1729.763
5624	-5674.919	-1732.797
5625	-5640.805	-1735.830
5626	-5606.691	-1738.864
5627	-5572.578	-1741.897
5628	-5472.903	-1516.853
5629	-5507.552	-1513.668
5630	-5542.203	-1510.483
5631	-5576.854	-1507.299
5632	-5611.504	-1504.114
5633	-5646.155	-1500.929
5634	-5680.805	-1497.744
5635	-5715.455	-1494.559
5636	-5750.107	-1491.375
5637	-5784.759	-1488.191
5638	-5819.410	-1485.006
5639	-5854.144	-1485.067
5640	-6141.035	-1456.106
5641	-6177.186	-1452.901
5642	-6213.337	-1449.697
5643	-6249.487	-1446.493
5644	-6285.639	-1443.289
5645	-6321.789	-1440.086
5646	-6357.940	-1436.886
5647	-6394.090	-1433.684
5648	-6430.241	-1430.483
5649	-6466.391	-1427.283
5650	-6502.542	-1424.083
5651	-6538.693	-1420.885
5652	-6574.841	-1417.686
5653	-6610.991	-1414.489
5654	-6755.588	-1401.703
5655	-6791.737	-1398.507
5656	-6827.885	-1395.313
5657	-6864.034	-1392.118
5658	-6900.182	-1388.924
5659	-6936.330	-1385.730
5660	-6972.478	-1382.536
5661	-7008.625	-1379.343
5662	-7044.773	-1376.150
5663	-7080.920	-1372.957
5664	-7117.067	-1369.765
5665	-7153.214	-1366.573
5666	-7189.360	-1363.380
5667	-7096.659	-1329.886
5668	-7062.497	-1332.902
5669	-7028.336	-1335.920
5670	-6994.173	-1338.938
5671	-6960.011	-1341.955
5672	-6925.849	-1344.973
5673	-6891.686	-1347.992
5674	-6857.524	-1351.009
5675	-6823.361	-1354.028
5676	-6789.199	-1357.047
5677	-6755.035	-1360.068
5678	-6617.741	-1372.207
5679	-6475.293	-1384.809
5680	-6439.612	-1387.967
5681	-6403.931	-1391.126
5682	-6368.250	-1394.285
5683	-6332.568	-1397.445
5684	-6296.887	-1400.606
5685	-6261.205	-1403.768
5686	-6225.523	-1406.930
5687	-6189.842	-1410.092
5688	-6154.160	-1413.255
5689	-6118.480	-1416.421
5690	-5830.780	-1440.544
5691	-5795.719	-1444.645
5692	-5760.524	-1447.662
5693	-5725.326	-1450.678
5694	-5690.132	-1453.694
5695	-5654.939	-1456.712
5696	-5619.744	-1459.729
5697	-5584.550	-1462.745
5698	-5549.355	-1465.762
5699	-5514.160	-1468.778
5700	-5478.966	-1471.795
5701	-5485.615	-1379.867
5702	-5521.850	-1376.650
5703	-5558.086	-1373.433
5704	-5594.322	-1370.216
5705	-5630.558	-1366.998
5706	-5666.793	-1363.781
5707	-5703.032	-1360.566
5708	-5739.270	-1357.350
5709	-5775.509	-1354.136
5710	-5811.820	-1353.888
5711	-5992.035	-1337.647
5712	-6136.145	-1322.163
5713	-6172.275	-1318.963
5714	-6208.403	-1315.763
5715	-6244.531	-1312.564
5716	-6280.658	-1309.368
5717	-6316.786	-1306.169
5718	-6352.914	-1302.972
5719	-6389.043	-1299.776
5720	-6416.959	-1297.306
5721	-6444.875	-1294.836
5722	-6472.831	-1293.423
5723	-6599.573	-1281.214
5724	-6740.149	-1269.676
5725	-6775.271	-1266.562
5726	-6810.394	-1263.448
5727	-6845.516	-1260.333
5728	-6880.639	-1257.220
5729	-6915.763	-1254.107
5730	-6950.885	-1250.995
5731	-6985.921	-1246.885
5732	-7021.042	-1243.773
5733	-7056.164	-1240.662
5734	-7091.303	-1237.821
5735	-7217.937	-1226.981
5736	-7083.407	-1198.085
5737	-7048.151	-1201.208
5738	-7012.896	-1204.331
5739	-6977.641	-1207.455
5740	-6942.384	-1210.579
5741	-6907.128	-1213.702
5742	-6871.872	-1216.827
5743	-6836.616	-1219.952
5744	-6801.359	-1223.077
5745	-6766.103	-1226.202
5746	-6730.845	-1229.327
5747	-6590.383	-1241.784
5748	-6449.432	-1254.260
5749	-6415.130	-1257.293
5750	-6380.828	-1260.327
5751	-6346.527	-1263.361
5752	-6312.227	-1266.396
5753	-6277.924	-1269.432
5754	-6243.623	-1272.467
5755	-6209.321	-1275.503
5756	-6175.018	-1278.541
5757	-6140.717	-1281.579
5758	-6106.415	-1284.616
5759	-6072.113	-1287.655
5760	-5790.445	-1311.429
5761	-5755.812	-1315.702
5762	-5721.026	-1318.789
5763	-5686.240	-1321.877
5764	-5651.454	-1324.963
5765	-5616.669	-1328.050
5766	-5581.886	-1331.137
5767	-5547.103	-1334.224
5768	-5512.320	-1337.313
5769	-5477.538	-1340.399
5770	-5415.314	-1251.626
5771	-5450.925	-1248.466
5772	-5486.536	-1245.305
5773	-5522.148	-1242.145
5774	-5557.762	-1238.985
5775	-5593.375	-1235.826
5776	-5628.990	-1232.666
5777	-5664.605	-1229.508
5778	-5700.221	-1226.350
5779	-5735.836	-1223.194
5780	-5771.524	-1223.133
5781	-5950.826	-1206.908
5782	-5986.268	-1201.009
5783	-6129.670	-1188.318
5784	-6165.520	-1185.145
5785	-6201.371	-1181.974
5786	-6237.220	-1178.802
5787	-6273.071	-1175.631
5788	-6308.920	-1172.462
5789	-6344.771	-1169.292
5790	-6380.620	-1166.122
5791	-6416.469	-1162.954
5792	-6445.224	-1161.777
5793	-6566.431	-1150.486
5794	-6595.714	-1147.115
5795	-6739.109	-1134.449
5796	-6774.957	-1131.283
5797	-6810.893	-1129.114
5798	-6846.740	-1125.948
5799	-6882.588	-1122.785
5800	-6918.437	-1119.620
5801	-6954.285	-1116.455
5802	-6990.044	-1112.295
5803	-7025.892	-1109.132
5804	-7055.162	-1106.549
5805	-7084.473	-1104.992
5806	-7070.580	-1065.053
5807	-7034.836	-1068.205
5808	-7001.046	-1071.186
5809	-6967.256	-1074.169
5810	-6933.466	-1077.150
5811	-6899.675	-1080.132
5812	-6865.884	-1083.115
5813	-6832.094	-1086.097
5814	-6798.304	-1089.080
5815	-6764.513	-1092.063
5816	-6730.722	-1095.046
5817	-6595.557	-1106.983
5818	-6561.938	-1109.952
5819	-6420.022	-1122.490
5820	-6383.830	-1125.687
5821	-6347.637	-1128.886
5822	-6312.740	-1131.971
5823	-6277.843	-1135.055
5824	-6242.946	-1138.140
5825	-6208.050	-1141.224
5826	-6173.154	-1144.310
5827	-6138.256	-1147.396
5828	-6103.358	-1150.483
5829	-6068.461	-1153.569
5830	-5928.821	-1164.979
5831	-5748.025	-1180.905
5832	-5711.857	-1185.139
5833	-5675.562	-1188.357
5834	-5639.266	-1191.574
5835	-5602.972	-1194.792
5836	-5566.677	-1198.010
5837	-5530.384	-1201.228
5838	-5494.091	-1204.449
5839	-5457.799	-1207.669
5840	-5421.508	-1210.887
5841	-5415.064	-1117.117
5842	-5450.041	-1114.015
5843	-5485.019	-1110.914
5844	-5519.999	-1107.812
5845	-5554.978	-1104.712
5846	-5589.961	-1101.611
5847	-5624.943	-1098.513
5848	-5659.926	-1095.414
5849	-5694.906	-1092.316
5850	-5729.960	-1092.224
5851	-5909.404	-1078.256
5852	-5944.141	-1072.271
5853	-5979.314	-1069.159
5854	-6120.008	-1056.721
5855	-6156.263	-1053.516
5856	-6192.519	-1050.312
5857	-6228.775	-1047.109
5858	-6265.030	-1043.906
5859	-6301.286	-1040.702
5860	-6337.542	-1037.500
5861	-6373.797	-1034.297
5862	-6409.889	-1029.272
5863	-6543.382	-1017.471
5864	-6577.072	-1014.338
5865	-6717.848	-1002.914
5866	-6753.020	-999.811
5867	-6788.191	-996.707
5868	-6823.363	-993.603
5869	-6858.534	-990.499
5870	-6854.265	-949.768
5871	-6818.726	-952.902
5872	-6783.189	-956.037
5873	-6747.651	-959.171
5874	-6712.110	-962.307
5875	-6569.955	-974.851
5876	-6535.439	-977.897
5877	-6393.112	-990.461
5878	-6357.110	-993.640
5879	-6321.109	-996.818
5880	-6285.107	-999.997
5881	-6249.106	-1003.175
5882	-6213.105	-1006.354
5883	-6177.103	-1009.534
5884	-6141.101	-1012.714
5885	-6105.099	-1015.893
5886	-6069.098	-1019.073
5887	-5925.088	-1031.797
5888	-5889.040	-1034.177
5889	-5707.684	-1049.940
5890	-5672.113	-1054.167
5891	-5636.406	-1057.327
5892	-5600.698	-1060.488
5893	-5564.991	-1063.650
5894	-5529.284	-1066.812
5895	-5493.579	-1069.976
5896	-5457.875	-1073.139
5897	-5422.170	-1076.304
5898	-8740.912	-2035.673
5899	-8769.418	-2033.153
5900	-8797.922	-2030.633
5901	-8826.428	-2028.114
5902	-8854.931	-2025.594
5903	-8883.436	-2023.074
5904	-8911.942	-2020.554
5905	-8940.445	-2018.035
5906	-8968.950	-2015.515
5907	-8997.454	-2012.996
5908	-9025.999	-2011.922
5909	-9298.138	-1986.416
5910	-9326.851	-1983.879
5911	-9355.565	-1981.340
5912	-9384.278	-1978.802
5913	-9412.992	-1976.264
5914	-9441.706	-1973.725
5915	-9470.419	-1971.188
5916	-9499.133	-1968.650
5917	-9527.848	-1966.111
5918	-9556.599	-1964.634
5919	-9707.045	-1951.456
5920	-9818.239	-1940.443
5921	-9846.081	-1937.982
5922	-9873.921	-1935.521
5923	-9901.760	-1933.060
5924	-9929.601	-1930.600
5925	-9957.441	-1928.139
5926	-9985.282	-1925.679
5927	-10010.791	-1923.424
5928	-10036.302	-1921.169
5929	-10061.314	-1918.979
5930	-10086.259	-1920.998
5931	-10236.597	-1907.022
5932	-10205.848	-1868.072
5933	-10074.390	-1881.193
5934	-10046.141	-1883.696
5935	-10017.888	-1886.194
5936	-9989.637	-1888.690
5937	-9961.386	-1891.189
5938	-9933.048	-1892.690
5939	-9904.797	-1895.187
5940	-9876.545	-1897.685
5941	-9848.294	-1900.182
5942	-9820.044	-1902.679
5943	-9707.126	-1913.665
5944	-9676.030	-1916.414
5945	-9550.190	-1927.538
5946	-9521.964	-1930.033
5947	-9493.739	-1932.530
5948	-9465.512	-1935.024
5949	-9437.287	-1937.519
5950	-9409.062	-1940.015
5951	-9380.835	-1942.510
5952	-9352.609	-1945.004
5953	-9326.416	-1947.321
5954	-9300.222	-1949.636
5955	-9274.028	-1951.951
5956	-9169.254	-1961.214
5957	-9143.059	-1963.528
5958	-9019.025	-1974.484
5959	-8991.031	-1976.969
5960	-8963.036	-1979.444
5961	-8935.042	-1981.919
5962	-8907.046	-1984.393
5963	-8879.053	-1986.868
5964	-8851.059	-1989.343
5965	-8823.064	-1991.817
5966	-8795.070	-1994.292
5967	-8767.075	-1996.768
5968	-8739.081	-1999.242
5969	-8711.086	-2001.716
5970	-8714.322	-1894.788
5971	-8741.508	-1892.385
5972	-8768.694	-1889.982
5973	-8798.453	-1887.353
5974	-8828.212	-1884.722
5975	-8857.970	-1882.093
5976	-8887.727	-1879.463
5977	-8913.353	-1877.197
5978	-8938.978	-1874.933
5979	-8964.601	-1872.668
5980	-8990.226	-1870.404
5981	-9015.878	-1870.448
5982	-9132.720	-1858.916
5983	-9158.939	-1855.494
5984	-9274.588	-1845.273
5985	-9304.345	-1842.643
5986	-9334.104	-1840.013
5987	-9363.862	-1837.384
5988	-9393.621	-1834.752
5989	-9423.379	-1832.123
5990	-9453.136	-1829.493
5991	-9482.897	-1826.864
5992	-9512.654	-1824.234
5993	-9542.146	-1822.594
5994	-9663.084	-1811.041
5995	-9805.397	-1798.363
5996	-9833.867	-1795.847
5997	-9862.338	-1793.331
5998	-9890.808	-1790.814
5999	-9916.585	-1788.537
6000	-9942.362	-1786.259
6001	-9968.139	-1783.981
6002	-9993.916	-1781.703
6003	-10019.695	-1779.424
6004	-10045.471	-1777.147
6005	-10071.278	-1777.093
6006	-10188.513	-1765.724
6007	-10213.354	-1762.311
6008	-10187.128	-1726.488
6009	-10059.275	-1739.294
6010	-10029.007	-1741.969
6011	-9998.736	-1744.644
6012	-9968.467	-1747.320
6013	-9938.198	-1749.994
6014	-9907.929	-1752.670
6015	-9877.660	-1755.345
6016	-9847.390	-1758.020
6017	-9817.121	-1760.696
6018	-9790.647	-1763.035
6019	-9658.279	-1774.733
6020	-9536.467	-1785.499
6021	-9507.620	-1788.049
6022	-9478.773	-1790.599
6023	-9449.925	-1793.148
6024	-9421.077	-1795.698
6025	-9392.230	-1798.247
6026	-9363.382	-1800.798
6027	-9334.535	-1803.346
6028	-9305.688	-1805.896
6029	-9276.840	-1808.445
6030	-9132.602	-1821.193
6031	-9005.295	-1832.443
6032	-8976.671	-1834.976
6033	-8948.048	-1837.506
6034	-8919.424	-1840.035
6035	-8890.801	-1842.565
6036	-8862.177	-1845.095
6037	-8833.553	-1847.625
6038	-8804.930	-1850.155
6039	-8776.307	-1852.685
6040	-8747.683	-1855.214
6041	-8719.060	-1857.744
6042	-8716.268	-1747.926
6043	-8744.240	-1745.416
6044	-8772.213	-1742.906
6045	-8800.187	-1740.396
6046	-8828.159	-1737.886
6047	-8856.132	-1735.376
6048	-8884.105	-1732.866
6049	-8912.077	-1730.356
6050	-8940.050	-1727.846
6051	-8968.023	-1725.336
6052	-8995.997	-1722.840
6053	-9160.689	-1708.171
6054	-9273.454	-1698.198
6055	-9301.645	-1695.708
6056	-9329.836	-1693.216
6057	-9358.028	-1690.725
6058	-9386.219	-1688.235
6059	-9414.411	-1685.743
6060	-9442.602	-1683.253
6061	-9470.792	-1680.763
6062	-9498.985	-1678.271
6063	-9527.176	-1675.781
6064	-9683.978	-1661.927
6065	-9797.016	-1651.940
6066	-9825.277	-1649.442
6067	-9853.537	-1646.945
6068	-9881.797	-1644.449
6069	-9910.057	-1641.952
6070	-9938.317	-1639.456
6071	-9966.576	-1636.959
6072	-9994.837	-1634.462
6073	-10023.096	-1631.965
6074	-10051.357	-1629.478
6075	-10214.775	-1615.075
6076	-10203.540	-1474.167
6077	-10038.356	-1490.259
6078	-10010.098	-1492.764
6079	-9981.839	-1495.260
6080	-9953.581	-1497.757
6081	-9925.322	-1500.253
6082	-9897.063	-1502.748
6083	-9868.804	-1505.246
6084	-9840.546	-1507.741
6085	-9812.287	-1510.239
6086	-9784.028	-1512.734
6087	-9670.995	-1522.719
6088	-9514.191	-1536.571
6089	-9485.998	-1539.061
6090	-9457.806	-1541.552
6091	-9429.613	-1544.042
6092	-9401.420	-1546.533
6093	-9373.227	-1549.024
6094	-9345.034	-1551.514
6095	-9316.841	-1554.004
6096	-9288.647	-1556.496
6097	-9260.454	-1558.986
6098	-9147.682	-1568.939
6099	-8982.970	-1583.373
6100	-8954.990	-1585.820
6101	-8927.011	-1588.253
6102	-8899.032	-1590.686
6103	-8871.051	-1593.120
6104	-8843.072	-1595.554
6105	-8815.093	-1597.987
6106	-8787.114	-1600.420
6107	-8759.134	-1602.854
6108	-8731.154	-1605.288
6109	-8703.175	-1607.721
6110	-8686.666	-1505.258
6111	-8715.967	-1502.670
6112	-8745.269	-1500.082
6113	-8774.570	-1497.494
6114	-8803.872	-1494.907
6115	-8833.173	-1492.318
6116	-8862.475	-1489.730
6117	-8891.777	-1487.143
6118	-8921.079	-1484.555
6119	-8950.380	-1481.967
6120	-8979.682	-1479.380
6121	-9008.984	-1476.792
6122	-9038.285	-1474.204
6123	-9067.587	-1471.616
6124	-9096.889	-1469.029
6125	-9126.190	-1466.440
6126	-9243.397	-1456.090
6127	-9272.700	-1453.503
6128	-9302.001	-1450.915
6129	-9331.303	-1448.327
6130	-9360.604	-1445.739
6131	-9389.905	-1443.152
6132	-9419.207	-1440.565
6133	-9448.509	-1437.977
6134	-9477.812	-1435.389
6135	-9507.707	-1434.290
6136	-9625.336	-1427.376
6137	-9649.826	-1420.861
6138	-9778.054	-1408.875
6139	-9803.816	-1406.601
6140	-9833.118	-1404.014
6141	-9862.421	-1401.426
6142	-9891.725	-1398.839
6143	-9921.028	-1396.250
6144	-9950.331	-1393.663
6145	-9979.634	-1391.076
6146	-10008.937	-1388.488
6147	-10038.240	-1385.901
6148	-10067.541	-1383.313
6149	-10096.845	-1380.726
6150	-10126.148	-1378.139
6151	-10155.450	-1375.551
6152	-10184.754	-1372.964
6153	-10199.896	-1333.461
6154	-10174.395	-1335.713
6155	-10148.894	-1337.959
6156	-10025.444	-1350.367
6157	-9997.196	-1352.865
6158	-9968.947	-1355.359
6159	-9940.699	-1357.853
6160	-9912.451	-1360.348
6161	-9884.202	-1362.843
6162	-9855.954	-1365.337
6163	-9827.705	-1367.832
6164	-9799.456	-1370.326
6165	-9771.208	-1372.821
6166	-9625.156	-1385.717
6167	-9501.239	-1396.660
6168	-9473.017	-1399.152
6169	-9444.794	-1401.645
6170	-9416.572	-1404.136
6171	-9388.349	-1406.628
6172	-9360.128	-1409.122
6173	-9330.904	-1411.702
6174	-9301.681	-1414.283
6175	-9272.457	-1416.863
6176	-9243.234	-1419.443
6177	-9097.117	-1432.348
6178	-8970.063	-1443.561
6179	-8942.073	-1446.039
6180	-8914.083	-1448.512
6181	-8886.092	-1450.984
6182	-8858.101	-1453.455
6183	-8830.110	-1455.928
6184	-8802.120	-1458.400
6185	-8774.129	-1460.872
6186	-8744.872	-1463.456
6187	-8715.617	-1466.040
6188	-8686.360	-1468.623
6189	-8657.104	-1471.207
6190	-8653.308	-1231.446
6191	-8682.591	-1228.859
6192	-8711.876	-1226.271
6193	-8741.158	-1223.683
6194	-8770.442	-1221.096
6195	-8799.726	-1218.510
6196	-8829.009	-1215.922
6197	-8858.292	-1213.335
6198	-8887.576	-1210.748
6199	-8916.859	-1208.161
6200	-8946.143	-1205.573
6201	-8975.427	-1202.986
6202	-9004.710	-1200.399
6203	-9040.280	-1198.261
6204	-9075.761	-1195.126
6205	-9217.731	-1183.085
6206	-9253.213	-1179.951
6207	-9288.695	-1176.818
6208	-9324.176	-1173.683
6209	-9359.657	-1170.549
6210	-9395.139	-1167.415
6211	-9430.621	-1164.280
6212	-9466.103	-1161.146
6213	-9608.161	-1148.598
6214	-9635.284	-1146.202
6215	-9743.775	-1136.620
6216	-9770.899	-1134.224
6217	-9798.021	-1131.828
6218	-9825.143	-1129.432
6219	-9852.266	-1127.036
6220	-9879.389	-1124.641
6221	-9906.511	-1122.245
6222	-9933.633	-1119.850
6223	-9960.755	-1117.454
6224	-9987.879	-1115.058
6225	-10015.002	-1112.663
6226	-10042.123	-1110.268
6227	-10069.246	-1107.873
6228	-10000.878	-1076.271
6229	-9973.303	-1078.714
6230	-9945.728	-1081.149
6231	-9918.153	-1083.585
6232	-9890.577	-1086.020
6233	-9863.001	-1088.455
6234	-9835.426	-1090.889
6235	-9807.850	-1093.325
6236	-9780.275	-1095.760
6237	-9752.700	-1098.194
6238	-9642.397	-1107.936
6239	-9459.624	-1124.078
6240	-9425.194	-1127.119
6241	-9390.766	-1130.160
6242	-9356.337	-1133.201
6243	-9321.908	-1136.242
6244	-9287.478	-1139.283
6245	-9253.049	-1142.325
6246	-9218.620	-1145.365
6247	-9078.293	-1157.258
6248	-8944.788	-1169.045
6249	-8916.798	-1171.523
6250	-8888.808	-1173.997
6251	-8860.817	-1176.469
6252	-8832.826	-1178.941
6253	-8804.836	-1181.414
6254	-8776.845	-1183.886
6255	-8748.855	-1186.360
6256	-8720.864	-1188.832
6257	-8692.874	-1191.305
6258	-8664.883	-1193.777
6259	-8636.892	-1196.249
6260	-9068.161	-1062.002
6261	-9203.301	-1048.481
6262	-9236.655	-1045.538
6263	-9270.008	-1042.597
6264	-9271.510	-1007.364
6265	-9237.648	-1010.349
6266	-9203.786	-1013.336
6267	-9066.180	-1023.962
6268	-12413.848	-1708.727
6269	-12445.847	-1705.897
6270	-12573.841	-1694.586
6271	-12605.840	-1691.758
6272	-12637.839	-1688.931
6273	-12669.838	-1686.102
6274	-12701.837	-1683.275
6275	-12733.835	-1680.447
6276	-12765.833	-1677.618
6277	-12797.872	-1676.016
6278	-13070.501	-1650.877
6279	-13105.158	-1647.848
6280	-13139.814	-1644.819
6281	-13174.470	-1641.790
6282	-13209.127	-1638.761
6283	-13243.783	-1635.732
6284	-13278.440	-1632.703
6285	-13314.222	-1629.575
6286	-13349.730	-1633.032
6287	-13342.731	-1591.095
6288	-13306.934	-1596.773
6289	-13272.831	-1599.788
6290	-13238.730	-1602.801
6291	-13204.627	-1605.815
6292	-13170.525	-1608.829
6293	-13136.423	-1611.843
6294	-13102.321	-1614.856
6295	-13068.218	-1617.871
6296	-12929.741	-1630.111
6297	-12789.589	-1642.497
6298	-12755.437	-1645.516
6299	-12721.286	-1648.534
6300	-12687.134	-1651.553
6301	-12652.982	-1654.571
6302	-12618.831	-1657.590
6303	-12584.679	-1660.608
6304	-12446.067	-1672.861
6305	-12420.946	-1564.936
6306	-12564.712	-1552.234
6307	-12600.926	-1549.035
6308	-12637.140	-1545.835
6309	-12673.352	-1542.636
6310	-12709.566	-1539.436
6311	-12745.780	-1536.237
6312	-12782.027	-1533.833
6313	-12915.245	-1521.755
6314	-13053.230	-1509.254
6315	-13088.360	-1506.185
6316	-13123.488	-1503.116
6317	-13158.616	-1500.046
6318	-13193.746	-1496.977
6319	-13228.875	-1493.907
6320	-13264.904	-1490.760
6321	-13300.931	-1487.612
6322	-13336.565	-1490.370
6323	-13298.409	-1453.867
6324	-13262.284	-1456.052
6325	-13226.247	-1459.238
6326	-13191.655	-1462.293
6327	-13156.976	-1464.353
6328	-13122.385	-1467.411
6329	-13087.793	-1470.467
6330	-13053.202	-1473.523
6331	-13018.611	-1476.579
6332	-12775.993	-1500.025
6333	-12741.378	-1503.082
6334	-12706.761	-1506.141
6335	-12672.146	-1509.200
6336	-12637.530	-1512.258
6337	-12602.914	-1515.317
6338	-12568.386	-1519.371
6339	-12429.921	-1531.606
6340	-12560.647	-1405.999
6341	-12594.898	-1402.975
6342	-12629.147	-1399.950
6343	-12663.398	-1396.925
6344	-12697.648	-1393.900
6345	-12684.884	-1257.350
6346	-12650.617	-1260.376
6347	-12616.350	-1263.401
6348	-12582.083	-1266.426
6349	-12547.818	-1269.453
6350	-12565.184	-1161.136
6351	-12600.540	-1157.961
6352	-12635.895	-1154.787
6353	-12671.250	-1151.611
6354	-12706.605	-1148.437
6355	-12741.961	-1145.262
6356	-12777.316	-1142.088
6357	-12812.672	-1138.912
6358	-12740.746	-1111.699
6359	-12706.607	-1114.710
6360	-12672.468	-1117.721
6361	-12638.329	-1120.733
6362	-12604.191	-1123.746
6363	-12570.052	-1126.758
6364	-2384.549	-2161.298
6365	-2354.927	-2163.902
6366	-2325.307	-2166.506
6367	-2295.686	-2169.111
6368	-2266.064	-2171.713
6369	-2236.444	-2174.318
6370	-2206.823	-2176.923
6371	-2177.201	-2179.528
6372	-2147.582	-2182.133
6373	-2117.961	-2184.737
6374	-2088.340	-2187.341
6375	-2058.721	-2189.946
6376	-2029.100	-2192.549
6377	-1999.480	-2195.153
6378	-1969.860	-2197.756
6379	-1961.558	-2099.971
6380	-1996.641	-2096.890
6381	-2031.724	-2093.811
6382	-2066.809	-2090.731
6383	-2101.891	-2087.648
6384	-2136.975	-2084.566
6385	-2172.060	-2081.485
6386	-2207.146	-2078.404
6387	-2242.231	-2075.323
6388	-2277.317	-2072.241
6389	-2312.402	-2069.160
6390	-2625.825	-2042.168
6391	-2655.058	-2039.062
6392	-2684.354	-2036.487
6393	-2713.649	-2033.913
6394	-2742.943	-2031.339
6395	-2772.239	-2028.765
6396	-2801.533	-2026.189
6397	-2830.829	-2023.614
6398	-2860.124	-2021.038
6399	-2889.419	-2018.463
6400	-2918.746	-2016.394
6401	-2948.012	-2018.759
6402	-2916.297	-1975.383
6403	-2887.286	-1980.036
6404	-2857.983	-1982.613
6405	-2828.681	-1985.190
6406	-2799.377	-1987.766
6407	-2770.075	-1990.343
6408	-2740.772	-1992.917
6409	-2711.471	-1995.493
6410	-2682.167	-1998.069
6411	-2652.865	-2000.643
6412	-2623.563	-2003.217
6413	-2302.808	-2031.397
6414	-2266.630	-2034.575
6415	-2230.452	-2037.753
6416	-2194.274	-2040.931
6417	-2158.098	-2044.109
6418	-2121.920	-2047.287
6419	-2085.744	-2050.467
6420	-2049.568	-2053.646
6421	-2013.391	-2056.823
6422	-1977.215	-2060.000
6423	-1907.749	-1828.453
6424	-1942.845	-1825.375
6425	-1977.941	-1822.297
6426	-2013.038	-1819.218
6427	-2048.136	-1816.141
6428	-2083.233	-1813.062
6429	-2118.330	-1809.984
6430	-2153.428	-1806.905
6431	-2188.527	-1803.826
6432	-2223.626	-1800.747
6433	-2258.725	-1797.682
6434	-2293.867	-1798.863
6435	-2473.825	-1783.194
6436	-2616.538	-1766.261
6437	-2652.397	-1763.113
6438	-2688.255	-1759.963
6439	-2724.114	-1756.814
6440	-2759.972	-1753.663
6441	-2795.833	-1750.520
6442	-2831.737	-1751.654
6443	-2983.583	-1694.991
6444	-2800.011	-1710.673
6445	-2764.489	-1715.125
6446	-2728.797	-1718.260
6447	-2693.104	-1721.396
6448	-2657.412	-1724.531
6449	-2621.722	-1727.665
6450	-2586.030	-1730.800
6451	-2443.223	-1742.529
6452	-2258.291	-1758.495
6453	-2223.584	-1762.613
6454	-2188.745	-1765.670
6455	-2153.905	-1768.728
6456	-2119.066	-1771.783
6457	-2084.225	-1774.840
6458	-2049.387	-1777.897
6459	-2014.550	-1780.953
6460	-1979.711	-1784.010
6461	-1944.873	-1787.065
6462	-1910.035	-1790.121
6463	-1917.180	-1692.987
6464	-1952.292	-1689.911
6465	-1987.402	-1686.834
6466	-2022.514	-1683.756
6467	-2057.625	-1680.677
6468	-2092.738	-1677.600
6469	-2127.850	-1674.521
6470	-2162.963	-1671.443
6471	-2198.077	-1668.375
6472	-2233.236	-1669.502
6473	-2414.475	-1653.473
6474	-2450.066	-1646.260
6475	-2595.053	-1633.535
6476	-2631.299	-1630.353
6477	-2667.548	-1627.171
6478	-2703.795	-1623.988
6479	-2740.044	-1620.805
6480	-2776.341	-1621.797
6481	-2956.912	-1605.663
6482	-2963.967	-1562.971
6483	-2928.862	-1565.141
6484	-2747.502	-1580.337
6485	-2714.341	-1584.905
6486	-2680.961	-1587.837
6487	-2647.581	-1590.769
6488	-2614.201	-1593.699
6489	-2580.821	-1596.630
6490	-2447.302	-1608.348
6491	-2413.922	-1611.278
6492	-2380.491	-1613.163
6493	-2197.896	-1629.149
6494	-2163.239	-1633.268
6495	-2128.448	-1636.318
6496	-2093.658	-1639.370
6497	-2058.869	-1642.420
6498	-2024.080	-1645.471
6499	-1989.291	-1648.520
6500	-1954.502	-1651.570
6501	-1919.714	-1654.619
6502	-1892.339	-1560.766
6503	-1927.395	-1557.696
6504	-1962.452	-1554.625
6505	-1997.509	-1551.555
